"document","comment_id","type","start","end"
"NDY-020","310","gratitude","435","546"
"NDY-020","310","affection declaration","611","679"
"NDY-020","310","affection declaration","680","706"
"NDY-020","310","positive feedback","719","722"
"NDY-020","311","positive feedback","0","6"
"NDY-020","312","compliment","0","29"
"NDY-020","312","positive feedback","30","53"
"NDY-020","312","encouragement","56","101"
"NDY-020","313","compliment","0","52"
"NDY-020","313","compliment","55","146"
"NDY-020","314","positive feedback","0","60"
"NDY-020","314","compliment","0","60"
"NDY-020","314","positive feedback","61","107"
"NDY-020","314","compliment","108","127"
"NDY-020","315","positive feedback","0","3"
"NDY-020","315","positive feedback","6","42"
"NDY-020","315","positive feedback","45","97"
"NDY-020","315","compliment","100","306"
"NDY-020","315","positive feedback","309","444"
"NDY-020","315","gratitude","522","540"
"NDY-020","315","compliment","543","626"
"NDY-020","316","positive feedback","0","2"
"NDY-020","317","positive feedback","13","65"
"NDY-020","317","positive feedback","66","109"
"NDY-020","317","compliment","114","137"
"NDY-020","319","positive feedback","0","53"
"NDY-020","319","positive feedback","54","75"
"NDY-020","319","compliment","76","109"
"NDY-020","319","positive feedback","110","121"
"NDY-020","319","affection declaration","122","127"
"NDY-020","319","positive feedback","128","149"
"NDY-020","320","compliment","0","18"
"NDY-020","321","agreement","0","20"
"NDY-020","323","affection declaration","0","8"
"NDY-020","324","compliment","13","48"
"NDY-020","325","agreement","0","4"
"NDY-020","325","affection declaration","5","16"
"NDY-020","326","compliment","0","32"
"NDY-020","327","compliment","13","35"
"NDY-020","328","agreement","0","2"
"NDY-020","328","compliment","8","27"
"NDY-020","330","affection declaration","0","24"
"NDY-020","332","compliment","0","14"
"NDY-020","333","agreement","0","16"
"NDY-020","340","compliment","16","50"
"NDY-020","341","agreement","0","8"
"NDY-020","341","positive feedback","47","136"
"NDY-020","343","agreement","0","10"
"NDY-020","343","compliment","11","31"
"NDY-020","344","positive feedback","0","22"
"NDY-020","345","agreement","0","4"
"NDY-020","345","compliment","10","21"
"NDY-020","346","agreement","0","17"
"NDY-020","347","affection declaration","0","27"
"NDY-020","350","compliment","0","27"
"NDY-020","351","affection declaration","0","29"
"NDY-020","352","affection declaration","15","45"
"NDY-020","353","agreement","0","14"
"NDY-020","354","compliment","0","21"
"NDY-020","355","agreement","0","36"
"NDY-020","356","compliment","0","11"
"NDY-020","358","compliment","0","28"
"NDY-020","358","compliment","33","57"
"NDY-020","358","group membership","62","115"
"NDY-020","359","compliment","0","68"
"NDY-020","361","agreement","0","18"
"NDY-020","361","compliment","19","31"
"NDY-020","361","compliment","37","62"
"NDY-020","363","implicit","0","19"
"NDY-020","364","compliment","0","7"
"NDY-020","369","compliment","156","239"
"NDY-020","369","compliment","242","312"
"NDY-020","369","compliment","315","377"
"NDY-020","376","compliment","0","40"
"NDY-020","376","positive feedback","41","86"
"NDY-020","376","compliment","89","158"
"NDY-020","376","compliment","159","259"
"NDY-020","376","positive feedback","159","207"
"NDY-020","376","compliment","262","283"
"NDY-020","377","compliment","0","13"
"NDY-020","377","compliment","14","34"
"NDY-020","378","positive feedback","0","20"
"NDY-020","378","compliment","25","43"
"NDY-020","379","positive feedback","0","37"
"NDY-020","379","positive feedback","38","134"
"NDY-020","379","compliment","135","157"
"NDY-020","379","positive feedback","158","191"
"NDY-020","379","compliment","192","227"
"NDY-020","379","compliment","230","340"
"NDY-020","379","compliment","341","382"
"NDY-020","380","positive feedback","0","7"
"NDY-020","380","positive feedback","8","101"
"NDY-020","380","compliment","102","138"
"NDY-020","380","positive feedback","139","198"
"NDY-020","381","encouragement","0","112"
"NDY-020","381","encouragement","346","370"
"NDY-020","381","compliment","371","459"
"NDY-020","381","affection declaration","460","479"
"NDY-020","381","encouragement","480","523"
"NDY-020","382","positive feedback","0","45"
"NDY-020","382","positive feedback","46","77"
"NDY-020","382","encouragement","80","100"
"NDY-020","382","affection declaration","101","105"
"NDY-020","383","positive feedback","0","30"
"NDY-020","384","positive feedback","0","5"
"NDY-020","385","positive feedback","0","28"
"NDY-020","386","compliment","0","16"
"NDY-020","387","positive feedback","0","22"
"NDY-020","388","affection declaration","0","48"
"NDY-020","388","compliment","0","22"
"NDY-020","388","affection declaration","57","85"
"NDY-020","388","encouragement","90","108"
"NDY-020","389","positive feedback","0","11"
"NDY-020","390","compliment","0","50"
"NDY-020","390","positive feedback","51","117"
"NDY-020","390","compliment","118","140"
"NDY-020","391","positive feedback","0","3"
"NDY-020","391","positive feedback","26","63"
"NDY-020","391","gratitude","64","110"
"NDY-020","392","compliment","0","18"
"NDY-020","393","positive feedback","0","31"
"NDY-020","394","positive feedback","0","34"
"NDY-020","395","affection declaration","0","6"
"NDY-020","395","compliment","7","39"
"NDY-020","396","positive feedback","0","22"
"NDY-020","396","positive feedback","34","88"
"NDY-020","396","gratitude","89","97"
"NDY-020","397","positive feedback","0","9"
"NDY-020","397","compliment","12","31"
"NDY-020","397","positive feedback","36","69"
"NDY-020","398","positive feedback","0","5"
"NDY-020","398","positive feedback","6","25"
"NDY-020","398","compliment","28","43"
"NDY-020","398","positive feedback","44","128"
"NDY-020","398","positive feedback","131","235"
"NDY-020","398","positive feedback","238","290"
"NDY-020","398","positive feedback","293","304"
"NDY-020","398","positive feedback","307","320"
"NDY-020","398","positive feedback","371","384"
"NDY-020","398","positive feedback","387","433"
"NDY-020","398","affection declaration","387","433"
"NDY-020","399","positive feedback","0","77"
"NDY-020","399","affection declaration","78","93"
"NDY-020","400","positive feedback","0","25"
"NDY-020","400","compliment","26","52"
"NDY-020","400","affection declaration","55","79"
"NDY-020","401","compliment","0","73"
"NDY-020","401","positive feedback","74","98"
"NDY-020","402","compliment","0","24"
"NDY-020","402","compliment","25","46"
"NDY-020","402","positive feedback","144","146"
"NDY-020","402","encouragement","147","182"
"NDY-020","402","affection declaration","183","200"
"NDY-020","403","positive feedback","0","70"
"NDY-020","403","encouragement","71","82"
"NDY-020","405","positive feedback","0","3"
"NDY-020","406","positive feedback","0","33"
"NDY-020","406","positive feedback","36","49"
"NDY-020","406","gratitude","52","59"
"NDY-020","407","gratitude","0","23"
"NDY-020","407","positive feedback","26","42"
"NDY-020","408","positive feedback","0","17"
"NDY-020","408","positive feedback","18","21"
"NDY-020","409","positive feedback","0","50"
"NDY-020","409","positive feedback","51","121"
"NDY-020","409","compliment","122","142"
"NDY-020","410","positive feedback","0","26"
"NDY-020","410","positive feedback","27","46"
"NDY-020","410","positive feedback","47","102"
"NDY-020","410","gratitude","103","153"
"NDY-020","410","positive feedback","318","319"
"NDY-020","411","compliment","0","84"
"NDY-020","411","positive feedback","87","101"
"NDY-020","411","encouragement","180","262"
"NDY-020","412","positive feedback","0","6"
"NDY-020","412","positive feedback","7","32"
"NDY-020","412","positive feedback","33","57"
"NDY-020","413","positive feedback","0","11"
"NDY-020","414","compliment","0","70"
"NDY-020","417","positive feedback","0","28"
"NDY-020","417","positive feedback","131","173"
"NDY-020","417","compliment","174","247"
"NDY-020","417","compliment","248","336"
"NDY-020","418","positive feedback","0","45"
"NDY-020","418","positive feedback","46","97"
"NDY-020","419","positive feedback","0","14"
"NDY-020","419","positive feedback","15","78"
"NDY-020","420","affection declaration","0","18"
"NDY-020","421","positive feedback","0","5"
"NDY-020","421","compliment","6","51"
"NDY-020","422","positive feedback","0","59"
"NDY-020","422","positive feedback","60","99"
"NDY-020","422","compliment","102","162"
"NDY-020","422","positive feedback","163","270"
"NDY-020","423","compliment","0","28"
"NDY-020","423","affection declaration","29","60"
"NDY-020","423","positive feedback","29","60"
"NDY-020","423","encouragement","61","83"
"NDY-020","424","positive feedback","0","16"
"NDY-020","425","positive feedback","0","30"
"NDY-020","425","positive feedback","31","56"
"NDY-020","426","sympathy","0","19"
"NDY-020","426","compliment","22","62"
"NDY-020","426","sympathy","65","82"
"NDY-020","426","sympathy","85","137"
"NDY-020","428","agreement","0","25"
"NDY-020","432","agreement","0","12"
"NDY-020","445","compliment","0","41"
"NDY-020","445","compliment","49","95"
"NDY-020","445","positive feedback","96","106"
"NDY-020","446","compliment","0","24"
"NDY-020","446","compliment","29","77"
"NDY-020","446","compliment","93","197"
"NDY-020","446","positive feedback","198","215"
"NDY-020","446","affection declaration","216","259"
"NDY-020","447","positive feedback","0","24"
"NDY-020","448","compliment","0","31"
"NDY-020","448","positive feedback","32","109"
"NDY-020","448","compliment","110","139"
"NDY-020","448","compliment","142","188"
"NDY-020","448","positive feedback","191","214"
"NDY-020","449","positive feedback","0","40"
"NDY-020","450","positive feedback","63","105"
"NDY-020","450","positive feedback","106","131"
"NDY-020","450","encouragement","134","145"
"NDY-020","451","positive feedback","0","23"
"NDY-020","451","positive feedback","124","128"
"NDY-020","452","positive feedback","0","67"
"NDY-020","452","positive feedback","79","111"
"NDY-020","453","positive feedback","0","25"
"NDY-020","453","positive feedback","26","52"
"NDY-020","453","compliment","55","97"
"NDY-020","453","encouragement","100","117"
"NDY-020","453","affection declaration","118","125"
"NDY-020","454","positive feedback","144","170"
"NDY-020","454","positive feedback","173","244"
"NDY-020","454","positive feedback","247","272"
"NDY-020","455","positive feedback","0","30"
"NDY-020","455","positive feedback","33","103"
"NDY-020","455","positive feedback","106","135"
"NDY-020","455","compliment","138","165"
"NDY-020","455","positive feedback","166","179"
"NDY-020","455","compliment","180","201"
"NDY-020","456","positive feedback","0","7"
"NDY-020","456","positive feedback","55","88"
"NDY-020","457","positive feedback","0","26"
"NDY-020","457","positive feedback","49","54"
"NDY-020","457","affection declaration","57","89"
"NDY-020","458","affection declaration","0","20"
"NDY-020","459","positive feedback","0","24"
"NDY-020","459","positive feedback","25","62"
"NDY-020","459","positive feedback","67","120"
"NDY-020","459","compliment","255","285"
"NDY-020","459","positive feedback","286","323"
"NDY-020","459","positive feedback","326","343"
"NDY-020","460","positive feedback","0","42"
"NDY-020","460","positive feedback","48","85"
"NDY-020","460","gratitude","90","100"
"NDY-020","461","affection declaration","0","18"
"NDY-020","461","positive feedback","19","46"
"NDY-020","462","positive feedback","0","25"
"NDY-020","463","positive feedback","0","28"
"NDY-020","463","positive feedback","85","138"
"NDY-020","464","positive feedback","13","17"
"NDY-020","469","positive feedback","0","19"
"NDY-020","471","compliment","0","70"
"NDY-020","471","compliment","73","152"
"NDY-020","472","positive feedback","0","55"
"NDY-020","472","positive feedback","56","85"
"NDY-020","472","compliment","86","151"
"NDY-020","473","compliment","0","27"
"NDY-020","473","positive feedback","28","64"
"NDY-020","474","positive feedback","0","30"
"NDY-020","474","affection declaration","31","57"
"NDY-020","475","positive feedback","0","87"
"NDY-020","475","affection declaration","90","121"
"NDY-020","475","positive feedback","124","211"
"NDY-020","475","gratitude","214","275"
"NDY-020","476","positive feedback","0","52"
"NDY-020","477","positive feedback","0","25"
"NDY-020","477","positive feedback","28","115"
"NDY-020","477","positive feedback","118","139"
"NDY-020","477","positive feedback","140","175"
"NDY-020","477","gratitude","176","187"
